customer_id,age,gender,city,department,latitude,longitude,income_bracket,occupation,education_level,marital_status,household_size,acquisition_channel,customer_segment,savings_account,credit_card,personal_loan,investment_account,insurance_product,active_products,app_logins_frequency,feature_usage_diversity,bill_payment_user,auto_savings_enabled,credit_utilization_ratio,international_transactions,failed_transactions,tx_count,avg_tx_value,total_tx_volume,first_tx,last_tx,base_satisfaction,tx_satisfaction,product_satisfaction,satisfaction_score,nps_score,last_survey_date,support_tickets_count,resolved_tickets_ratio,app_store_rating,feedback_sentiment,feature_requests,complaint_topics,clv_segment,monthly_transaction_count,average_transaction_value,total_transaction_volume,transaction_frequency,last_transaction_date,preferred_transaction_type,first_transaction_date,weekend_transaction_ratio,avg_daily_transactions,customer_tenure,churn_probability,customer_lifetime_value
99476652,30,Female,Pasto,Narino,1.2140275,-77.2785096,High,Accountant,Master,Married,4,Partnership,regular,TRUE,TRUE,TRUE,FALSE,FALSE,2,30,3,TRUE,FALSE,0.086732803,2,0,32,4335145.313,138724650,1/13/23,12/18/23,8.444078882,0.16,0.6,4,-33,12/25/23,0,0,2,Negative,"Mobile check deposit, International transfers",Transaction issues,Gold,3.666666667,601770.4545,26477900,0.125,12/26/23,Payment,1/13/23,0.272727273,0.125,11.83333333,0.327766271,350422722.5
15459501,29,Male,Armenia,Quindio,4.4919761,-75.6811,High,Architect,Master,Married,4,Organic,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,1,30,0,TRUE,FALSE,,0,0,28,533348.2143,14933750,1/4/23,12/4/23,9.300072522,0.14,0.2,5,-16,5/4/23,1,0,5,Positive,"Savings goals, Budgeting tools",,Bronze,1.625,1619300,21050900,0.055084746,9/22/23,Payment,1/4/23,0.230769231,0.055084746,11.13333333,0.359527278,38841867.64
72475820,30,Female,Bucaramanga,Santander,7.1669842,-73.1047294,Medium,Insurance Agent,Master,Single,2,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,15,2,TRUE,FALSE,0.449300972,2,0,10,1811130,18111300,3/12/23,11/25/23,9.532287031,0.05,0.4,5,-13,9/11/23,2,1,4,Positive,International transfers,,Silver,1.5,2198629.167,26383550,0.033613445,12/27/23,Transfer,3/12/23,0.083333333,0.033613445,11.96666667,0.380467688,49729999.96
92267694,29,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Salesperson,Bachelor,Married,1,Referral,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,1,22,2,FALSE,FALSE,,0,0,79,1632313.291,128952750,1/10/23,12/22/23,7.805719934,0.395,0.4,4,-34,4/29/23,2,1,4,Positive,"Budgeting tools, Mobile check deposit",,Gold,1.3,4919600,63954800,0.042207792,12/9/23,Transfer,1/10/23,0.538461538,0.042207792,10.93333333,0.392723593,318957996.8
83748014,30,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Construction Worker,High School,Single,8,Organic,occasional,FALSE,TRUE,TRUE,TRUE,TRUE,4,22,2,TRUE,TRUE,0.292046656,1,1,52,1239660.577,64462350,1/11/23,12/19/23,5.536687366,0.26,0.8,3,-46,1/22/23,3,1,4,Positive,,Customer service,Gold,1.444444444,1807515.385,23497700,0.040625,12/6/23,Transfer,1/11/23,0.153846154,0.040625,11.43333333,0.260962586,160110963.7
12969137,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Programmer,Master,Divorced,3,Organic,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,1,15,7,TRUE,TRUE,0.292414383,0,0,11,1744359.091,19187950,1/30/23,12/24/23,7.679770143,0.055,0.6,4,-28,5/30/23,0,0,3.5,Neutral,"Mobile check deposit, Cryptocurrency trading",App performance,Bronze,1.555555556,12943157.14,181204200,0.041916168,12/11/23,Payment,1/30/23,0.142857143,0.041916168,11.73333333,0.40268991,62029766.16
42591405,30,Male,Cartagena,Bolivar,10.3873369,-75.5196631,Low,Mechanic,High School,Married,3,Paid Ad,inactive,FALSE,TRUE,FALSE,FALSE,FALSE,4,26,1,TRUE,FALSE,0.287047024,1,0,10,494730,4947300,1/5/23,12/14/23,6.962160802,0.05,0.2,4,-36,7/13/23,1,1,4,Positive,"Budgeting tools, International transfers",,Bronze,1.9,1264460.526,24024750,0.06462585,12/12/23,Transfer,1/5/23,0.210526316,0.06462585,10.36666667,0.232706434,11264168.64
98952367,30,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Chef,Bachelor,Divorced,4,Organic,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,1,15,2,FALSE,FALSE,0.133356893,0,0,86,1571388.372,135139400,1/5/23,12/26/23,7.338986987,0.43,0.6,4,-23,11/18/23,5,0.8,3.5,Neutral,"Mobile check deposit, Budgeting tools",,Gold,1.555555556,2001532.143,28021450,0.042553191,12/21/23,Transfer,1/5/23,0.357142857,0.042553191,11.23333333,0.40268991,314536597.9
73000115,30,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Waiter,High School,Divorced,4,Organic,inactive,TRUE,TRUE,FALSE,FALSE,FALSE,2,22,3,TRUE,TRUE,0.375663098,0,0,12,476433.3333,5717200,1/26/23,12/29/23,7.751303095,0.06,0.4,4,-35,12/13/23,4,0.5,4.5,Positive,Budgeting tools,Customer service,Bronze,1.375,5539431.818,60933750,0.031884058,12/20/23,Transfer,1/26/23,0.090909091,0.031884058,11.8,0.338740363,18661945.17
60023991,29,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Driver,Bachelor,Single,3,Partnership,occasional,TRUE,FALSE,FALSE,FALSE,TRUE,1,56,1,TRUE,FALSE,,2,0,53,1692766.981,89716650,1/4/23,12/19/23,6.679400206,0.265,0.4,4,-30,3/27/23,2,1,4,Positive,International transfers,,Silver,1.625,2079696.154,27036050,0.037249284,12/22/23,Payment,1/4/23,0.153846154,0.037249284,11.86666667,0.365517491,218046102.8
47703227,30,Female,Medellin,Antioquia,5.0743694,-75.5081167,High,Security Guard,PhD,Married,4,Organic,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,1,15,3,FALSE,FALSE,0.258811606,2,0,21,1977747.619,41532700,1/4/23,12/7/23,8.102585341,0.105,0.6,4,-27,3/5/23,0,0,5,Positive,,Transaction issues,Gold,1.444444444,16711880.77,217254450,0.038922156,12/16/23,Transfer,1/4/23,0.076923077,0.038922156,11.56666667,0.40268991,105688929.7
26338494,29,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Construction Worker,Bachelor,Married,8,Paid Ad,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,5,33,2,FALSE,FALSE,,1,0,29,674603.4483,19563500,1/8/23,12/20/23,6.929171773,0.145,0.2,4,-28,10/9/23,0,0,4,Positive,"Mobile check deposit, Cryptocurrency trading",Transaction issues,Bronze,1.428571429,6690915,66909150,0.028490028,12/21/23,Payment,1/8/23,0,0.028490028,11.96666667,0.178641475,57470670.1
81388735,30,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Chef,High School,Divorced,5,Referral,power,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,0,TRUE,FALSE,,0,0,10,10439695,104396950,3/23/23,12/23/23,7.335983192,0.05,0,4,-34,4/22/23,1,1,4,Positive,Mobile check deposit,,Gold,1.666666667,1149040,11490400,0.044444444,10/11/23,Payment,3/23/23,0.3,0.044444444,10.13333333,0.40268991,337716920.5
99345603,30,Female,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Architect,High School,Married,2,Paid Ad,occasional,FALSE,FALSE,FALSE,TRUE,TRUE,1,15,4,FALSE,TRUE,,0,0,23,1984452.174,45642400,2/6/23,12/22/23,8.51175159,0.115,0.4,4,-28,8/21/23,2,1,4,Positive,Cryptocurrency trading,,Bronze,2.142857143,1482940,22244100,0.054744526,10/23/23,Transfer,2/6/23,0.333333333,0.054744526,11.36666667,0.40268991,154277627
25027781,29,Male,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Nurse,High School,Divorced,5,Organic,regular,FALSE,TRUE,FALSE,FALSE,FALSE,2,26,1,TRUE,TRUE,0.132165116,0,0,16,4567550,73080800,1/21/23,12/19/23,7.612495409,0.08,0.2,4,-31,11/29/23,2,0.5,4.5,Positive,,,Silver,4.333333333,13973829.81,726639150,0.149425287,12/25/23,Transfer,1/21/23,0.326923077,0.149425287,11.73333333,0.336689664,207346693.4
18343114,29,Female,Pereira,Risaralda,4.7854606,-75.788322,High,Manager,Master,Single,5,Paid Ad,regular,TRUE,FALSE,FALSE,FALSE,FALSE,3,22,0,FALSE,FALSE,,1,1,39,6272229.487,244616950,1/7/23,12/18/23,9.61265839,0.195,0.2,5,-12,9/13/23,1,1,4,Positive,"Cryptocurrency trading, International transfers",Account security,Platinum,13.16666667,4728737.658,747140550,0.445070423,12/27/23,Transfer,1/7/23,0.316455696,0.445070423,11.9,0.270501371,570088043.1
31974603,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Psychologist,High School,Single,2,Referral,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,0,TRUE,TRUE,,0,0,22,1875481.818,41260600,1/25/23,12/1/23,7.40523564,0.11,0,4,-30,4/27/23,1,0,4,Positive,International transfers,,Silver,5.416666667,535741.5385,34823200,0.186781609,12/19/23,Transfer,1/25/23,0.369230769,0.186781609,11.93333333,0.186689664,128162066.3
22799565,29,Male,Bucaramanga,Santander,7.1669842,-73.1047294,Medium,Architect,Bachelor,Married,1,Organic,inactive,TRUE,FALSE,TRUE,TRUE,TRUE,3,7,5,FALSE,FALSE,,0,0,17,526655.8824,8953150,1/20/23,10/9/23,9.048131477,0.085,0.8,5,-11,1/29/23,2,1,4.5,Positive,"Cryptocurrency trading, International transfers",Fees,Bronze,1.571428571,3414909.091,37564000,0.04029304,12/18/23,Transfer,1/20/23,0.363636364,0.04029304,9.466666667,0.307683071,29055959.04
14673109,30,Male,Cartagena,Bolivar,10.3873369,-75.5196631,Low,Accountant,High School,Widowed,3,Paid Ad,regular,TRUE,TRUE,FALSE,FALSE,FALSE,2,22,3,TRUE,FALSE,0.542515514,1,0,27,5166501.852,139495550,1/17/23,12/27/23,7.471690741,0.135,0.4,4,-24,4/18/23,0,0,4,Positive,"Budgeting tools, International transfers",,Gold,1.818181818,536772.5,10735450,0.066445183,11/1/23,Transfer,1/17/23,0.45,0.066445183,11.96666667,0.338740363,365860356.1
43640023,30,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Dentist,High School,Single,3,Organic,power,FALSE,TRUE,FALSE,FALSE,FALSE,2,15,0,TRUE,FALSE,0.317181759,0,0,15,23251246.67,348768700,1/29/23,11/20/23,7.451327642,0.075,0.2,4,-34,9/24/23,1,1,3.5,Neutral,Savings goals,,Platinum,1.3,4568711.538,59393250,0.039274924,12/9/23,Transfer,1/29/23,0.307692308,0.039274924,11.7,0.35268991,462685593.5
19391703,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Salesperson,Bachelor,Single,1,Referral,regular,TRUE,FALSE,FALSE,TRUE,FALSE,2,19,1,TRUE,TRUE,,0,1,17,3367058.824,57240000,2/22/23,12/18/23,8.859482633,0.085,0.4,5,-9,9/23/23,0,0,3.5,Neutral,,App performance,Silver,3.636363636,1725910,69036400,0.120845921,12/27/23,Transfer,2/22/23,0.225,0.120845921,11.1,0.321905135,200633626.9
26338528,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Programmer,Bachelor,Married,6,Partnership,inactive,FALSE,FALSE,TRUE,FALSE,FALSE,2,30,2,FALSE,TRUE,,0,1,21,606254.7619,12731350,2/5/23,12/29/23,7.554677048,0.105,0.2,4,-35,12/10/23,0,0,4.5,Positive,Savings goals,App performance,Bronze,2.375,1752439.474,33296350,0.088785047,8/22/23,Transfer,2/5/23,0.263157895,0.088785047,11.43333333,0.327766271,41883141.73
64349411,29,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Police Officer,High School,Divorced,4,Paid Ad,regular,FALSE,FALSE,FALSE,FALSE,TRUE,1,19,2,TRUE,TRUE,,0,0,31,5521970.968,171181100,1/16/23,12/18/23,7.888203053,0.155,0.2,4,-17,1/2/23,1,1,4.5,Positive,Mobile check deposit,Customer service,Gold,2.4,477010.4167,11448250,0.080267559,11/11/23,Transfer,1/16/23,0.291666667,0.080267559,11.56666667,0.398110587,439182193.6
99869925,29,Female,Medellin,Antioquia,5.0743694,-75.5081167,Low,Psychologist,High School,Single,5,Referral,regular,FALSE,FALSE,FALSE,FALSE,FALSE,2,26,0,FALSE,TRUE,,1,0,11,5027840.909,55306250,2/13/23,11/29/23,9.544767959,0.055,0,5,-6,3/17/23,1,1,4,Positive,"Cryptocurrency trading, Mobile check deposit",,Gold,1.25,11400280,114002800,0.044843049,12/24/23,Transfer,2/13/23,0.3,0.044843049,7.6,0.314467442,196618115.5
69330153,30,Male,Pereira,Risaralda,4.7854606,-75.788322,Low,Farmer,High School,Married,6,Organic,regular,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,0,FALSE,TRUE,,0,2,152,4658072.039,708026950,1/5/23,12/29/23,7.290130293,0.76,0,4,-36,10/28/23,0,0,4.5,Positive,"Budgeting tools, Cryptocurrency trading",App performance,Platinum,1.571428571,519354.5455,5712900,0.048672566,10/2/23,Transfer,1/5/23,0.454545455,0.048672566,10.46666667,0.394127357,1600100416
42198250,30,Female,Cartagena,Bolivar,10.3873369,-75.5196631,Low,Firefighter,High School,Married,7,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,2,11,1,FALSE,FALSE,,0,0,13,6031076.923,78404000,1/23/23,12/14/23,8.112067704,0.065,0.2,4,-30,9/20/23,1,1,4,Positive,"Savings goals, Budgeting tools",,Gold,3.363636364,4476412.162,165627250,0.114906832,12/23/23,Transfer,1/23/23,0.189189189,0.114906832,10.93333333,0.363148236,179285345.2
80078057,29,Male,Santa Marta,Magdalena,11.2320944,-74.1950916,Low,Firefighter,Bachelor,Married,2,Paid Ad,occasional,FALSE,FALSE,FALSE,FALSE,TRUE,1,19,2,TRUE,TRUE,,0,0,14,1492628.571,20896800,1/24/23,10/4/23,6.870713245,0.07,0.2,4,-15,10/14/23,4,1,4,Positive,,,Silver,2,4597378.125,73558050,0.051779935,11/18/23,Payment,1/24/23,0.1875,0.051779935,11.66666667,0.398110587,63342089.79
42591471,30,Male,Neiva,Huila,3.0332554,-75.2794303,Low,Construction Worker,High School,Single,5,Referral,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,1,30,0,FALSE,TRUE,,0,0,15,505400,7581000,1/7/23,11/28/23,10.07398585,0.075,0.2,5,-16,9/29/23,0,0,4,Positive,"Savings goals, International transfers",,Bronze,2,1348375,29664250,0.064896755,12/15/23,Transfer,1/7/23,0.136363636,0.064896755,11.76666667,0.355544049,17506990.98
25421040,29,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Insurance Agent,Bachelor,Single,2,Organic,regular,FALSE,TRUE,TRUE,FALSE,FALSE,2,19,4,TRUE,TRUE,0.647313599,0,0,13,4083950,53091350,2/5/23,11/2/23,6.883976506,0.065,0.4,4,-33,9/18/23,0,0,4.5,Positive,Mobile check deposit,,Silver,25.25,1544957.096,468122000,0.844011142,12/29/23,Transfer,2/5/23,0.267326733,0.844011142,11.96666667,0.348110587,120705932.8
71951604,29,Female,Valledupar,Cesar,10.4651733,-73.2529512,Low,Firefighter,High School,Married,1,Referral,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,11,1,TRUE,FALSE,0.04744401,1,0,38,1637398.684,62221150,1/5/23,12/19/23,7.61743933,0.19,0.4,4,-29,2/20/23,4,0.5,3.5,Neutral,Savings goals,,Silver,1.428571429,483265,4832650,0.031446541,11/22/23,Deposit,1/5/23,0.4,0.031446541,11.83333333,0.417131466,160187740.8
76670197,30,Female,Cucuta,Norte,7.8971458,-72.5080387,Low,Dentist,Bachelor,Divorced,2,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,1,15,2,TRUE,FALSE,,0,0,13,3857811.538,50151550,3/26/23,12/1/23,7.58932437,0.065,0.2,4,-26,9/21/23,1,1,4,Positive,Mobile check deposit,,Platinum,2.222222222,531162.5,10623250,0.055865922,12/28/23,Transfer,3/26/23,0.4,0.055865922,11.96666667,0.40268991,217169328.1
35775735,30,Female,Santa Marta,Magdalena,11.2320944,-74.1950916,High,Accountant,Bachelor,Single,4,Organic,regular,FALSE,TRUE,TRUE,FALSE,FALSE,1,11,0,TRUE,TRUE,0.299535143,0,0,10,7232380,72323800,2/27/23,10/26/23,7.853580609,0.05,0.4,4,-30,7/21/23,0,0,4,Positive,Budgeting tools,Transaction issues,Bronze,4.222222222,14270688.16,542286150,0.119122257,12/21/23,Transfer,2/27/23,0.236842105,0.119122257,10.9,0.413148236,249565140.1
71165177,30,Male,Cucuta,Norte,7.8971458,-72.5080387,Low,Hairdresser,High School,Divorced,4,Paid Ad,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,1,33,1,TRUE,TRUE,,0,0,21,479995.2381,10079900,1/20/23,12/7/23,6.114290496,0.105,0.2,3,-50,2/22/23,4,1,4,Positive,Savings goals,Transaction issues,Bronze,1.666666667,459260,4592600,0.033222591,11/14/23,Withdrawal,1/20/23,0.3,0.033222591,11.53333333,0.396880468,29785151.47
63563013,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Psychologist,Bachelor,Married,4,Organic,occasional,TRUE,FALSE,TRUE,FALSE,FALSE,1,22,3,TRUE,TRUE,,2,0,26,1714296.154,44571700,1/25/23,11/5/23,6.042806355,0.13,0.4,3,-47,8/4/23,1,1,4.5,Positive,Cryptocurrency trading,,Bronze,3.2,606204.6875,19398550,0.105263158,12/3/23,Transfer,1/25/23,0.375,0.105263158,11,0.414945815,124625746.9
70509831,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Teacher,High School,Single,3,Referral,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,3,15,2,FALSE,FALSE,0.195768348,0,0,169,1769115.089,298980450,1/5/23,12/28/23,8.635294131,0.845,0.4,5,-10,7/11/23,1,1,4,Positive,International transfers,,Platinum,2.4,1563358.333,37520600,0.083623693,11/16/23,Transfer,1/5/23,0.291666667,0.083623693,11,0.284450918,722839143
60417287,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Police Officer,Master,Single,4,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,2,15,0,FALSE,TRUE,,0,0,22,1591645.455,35016200,2/7/23,12/18/23,8.20083954,0.11,0.2,4,-25,8/17/23,0,0,5,Positive,"Savings goals, Cryptocurrency trading",Fees,Gold,1.714285714,1170437.5,14045250,0.03785489,12/22/23,Transfer,2/7/23,0.25,0.03785489,10.8,0.35667314,115317571.8
47834377,30,Male,Cartagena,Bolivar,10.3873369,-75.5196631,Medium,Musician,High School,Married,3,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,2,48,2,FALSE,TRUE,0.13593521,1,0,16,2210506.25,35368100,2/5/23,11/30/23,7.105191938,0.08,0.4,4,-37,11/24/23,2,0.5,4,Positive,"Budgeting tools, International transfers",,Silver,3.666666667,10112980.68,444971150,0.126074499,12/22/23,Transfer,2/5/23,0.25,0.126074499,11.86666667,0.31452505,111565529.3
85845258,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Dentist,Bachelor,Widowed,5,Paid Ad,occasional,FALSE,TRUE,TRUE,TRUE,FALSE,2,19,3,FALSE,FALSE,0.222992039,2,0,11,1088863.636,11977500,2/4/23,11/10/23,7.400158475,0.055,0.6,4,-38,11/19/23,1,1,4.5,Positive,Mobile check deposit,,Bronze,5.583333333,608381.3433,40761550,0.188202247,12/27/23,Payment,2/4/23,0.223880597,0.188202247,11.93333333,0.348110587,34954972.22
38921487,30,Female,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Chef,Bachelor,Married,4,Paid Ad,inactive,TRUE,TRUE,FALSE,FALSE,FALSE,3,26,1,TRUE,TRUE,0.502445444,0,0,10,575655,5756550,2/12/23,12/12/23,8.274458669,0.05,0.4,4,-43,1/17/23,2,0.5,4.5,Positive,,,Bronze,3.4,564332.3529,19187300,0.100294985,12/13/23,Payment,2/12/23,0.205882353,0.100294985,11.83333333,0.282706434,20451290.04
97772818,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Engineer,High School,Single,4,Referral,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,0,FALSE,FALSE,,0,0,24,1700304.167,40807300,1/16/23,12/13/23,8.242769745,0.12,0,4,-30,1/19/23,0,0,4,Positive,Mobile check deposit,,Silver,2,1647212.5,26355400,0.054421769,12/23/23,Transfer,1/16/23,0.25,0.054421769,10,0.392723593,100110806.7
99476760,29,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Accountant,Bachelor,Single,4,Organic,power,TRUE,TRUE,FALSE,TRUE,FALSE,4,11,2,TRUE,FALSE,0.274276245,1,0,20,14833322.5,296666450,2/19/23,12/4/23,7.090153323,0.1,0.6,4,-27,12/16/23,2,0.5,4.5,Positive,,,Platinum,5.666666667,529027.9412,35973900,0.191549296,12/27/23,Transfer,2/19/23,0.25,0.191549296,11.9,0.267131466,720187129.1
59106585,29,Female,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Police Officer,High School,Married,1,Partnership,occasional,FALSE,TRUE,FALSE,FALSE,TRUE,5,30,1,FALSE,TRUE,0.22251416,0,0,60,1583715.833,95022950,1/7/23,12/26/23,8.906685342,0.3,0.4,5,-4,9/26/23,1,0,4,Positive,Cryptocurrency trading,Fees,Platinum,1.777777778,3736543.75,59784700,0.047904192,12/28/23,Payment,1/7/23,0.3125,0.047904192,11.16666667,0.159527278,232453046
29222174,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Cleaner,High School,Married,2,Referral,regular,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,0,TRUE,TRUE,,0,0,19,4813950,91465050,1/7/23,12/2/23,8.134809525,0.095,0,4,-25,11/22/23,0,0,4,Positive,Budgeting tools,Fees,Gold,2.5,4704300,117607500,0.084175084,11/22/23,Transfer,1/7/23,0.48,0.084175084,11.13333333,0.40667314,216068043.9
68674847,30,Female,Cartagena,Bolivar,10.3873369,-75.5196631,Medium,Musician,Bachelor,Single,6,Referral,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,2,11,1,TRUE,FALSE,0.623199057,0,0,33,1329142.424,43861700,1/8/23,12/8/23,9.477643778,0.165,0.4,5,-3,12/27/23,0,0,5,Positive,"International transfers, Mobile check deposit",,Bronze,19.75,1627394.937,385692600,0.662011173,12/28/23,Transfer,1/8/23,0.253164557,0.662011173,11.96666667,0.340926014,106238785.2
39445794,29,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Designer,High School,Married,3,Organic,inactive,TRUE,FALSE,FALSE,TRUE,FALSE,1,19,1,FALSE,TRUE,,1,0,104,537957.2115,55947550,1/9/23,12/28/23,8.920762641,0.52,0.4,5,-14,11/18/23,2,0.5,5,Positive,"Cryptocurrency trading, Mobile check deposit",Account security,Bronze,5.25,4767084.921,300326350,0.182608696,12/24/23,Transfer,1/9/23,0.26984127,0.182608696,11.66666667,0.375888365,144836359.7
11003171,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Bank Teller,High School,Single,2,Paid Ad,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,19,1,FALSE,FALSE,0.137558129,0,0,23,1728089.13,39746050,1/13/23,12/29/23,7.212743515,0.115,0.4,4,-35,6/27/23,0,0,5,Positive,,Fees,Gold,4.833333333,5351048.276,310360800,0.166666667,12/21/23,Transfer,1/13/23,0.310344828,0.166666667,11.86666667,0.398110587,102181817.5
40625443,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Nurse,PhD,Married,5,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,2,FALSE,FALSE,0.211411121,0,0,85,1598430,135866550,1/6/23,12/18/23,6.186981455,0.425,0.4,3,-49,9/3/23,2,1,4,Positive,"Cryptocurrency trading, Savings goals",,Platinum,2.5,1468358,36708950,0.072463768,12/17/23,Payment,1/6/23,0.12,0.072463768,11.9,0.463531782,332588017.2
47965477,30,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Police Officer,High School,Single,2,Referral,regular,FALSE,FALSE,TRUE,FALSE,TRUE,3,33,1,FALSE,TRUE,,0,0,48,5054780.208,242629450,1/13/23,12/16/23,8.971440762,0.24,0.4,5,-8,4/25/23,3,1,4.5,Positive,"Mobile check deposit, Savings goals",,Platinum,2.111111111,19436671.05,369296750,0.055393586,12/15/23,Transfer,1/13/23,0.210526316,0.055393586,11.9,0.252436024,561329897.5
64480549,30,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Chef,High School,Married,6,Organic,regular,FALSE,TRUE,FALSE,FALSE,FALSE,2,4,2,TRUE,FALSE,0.626656605,0,0,28,5725273.214,160307650,1/5/23,12/26/23,8.619854861,0.14,0.2,4,-33,10/16/23,1,1,4,Positive,"Savings goals, Budgeting tools",Transaction issues,Gold,2.428571429,3627732.353,61671450,0.050898204,12/26/23,Transfer,1/5/23,0.235294118,0.050898204,11.23333333,0.38732633,367720885.7
42460454,30,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Nurse,Bachelor,Divorced,5,Organic,occasional,TRUE,TRUE,FALSE,FALSE,TRUE,2,30,2,TRUE,FALSE,0.278297309,1,0,19,1380881.579,26236750,1/8/23,12/17/23,8.617927134,0.095,0.6,4,-26,3/17/23,0,0,3.5,Neutral,"Savings goals, Mobile check deposit",,Silver,1.333333333,1339083.333,16069000,0.037974684,11/25/23,Transfer,1/8/23,0.416666667,0.037974684,11.66666667,0.327766271,64796022.36
53208362,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Designer,Bachelor,Single,2,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,2,11,0,TRUE,FALSE,,1,0,13,4890946.154,63582300,1/9/23,12/8/23,8.531922582,0.065,0.2,4,-32,4/23/23,2,1,4,Positive,"Mobile check deposit, International transfers",Account security,Silver,17.75,4553718.779,969942100,0.593314763,12/29/23,Transfer,1/9/23,0.276995305,0.593314763,11.96666667,0.363148236,157441057.1
20833583,30,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Driver,PhD,Married,3,Organic,regular,TRUE,TRUE,TRUE,FALSE,TRUE,2,11,3,TRUE,TRUE,0.199560561,0,0,10,5092465,50924650,1/25/23,12/27/23,7.341715295,0.05,0.8,4,-22,9/25/23,0,0,3.5,Neutral,,,Silver,1.857142857,1564476.923,20338200,0.036516854,12/26/23,Transfer,1/25/23,0.153846154,0.036516854,11.96666667,0.363148236,132612581.5
24372528,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Plumber,High School,Married,4,Organic,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,0,FALSE,FALSE,,0,1,14,476453.5714,6670350,2/6/23,12/29/23,7.162484023,0.07,0.2,4,-21,3/9/23,4,1,4.5,Positive,"Budgeting tools, Cryptocurrency trading",Fees,Bronze,1.375,1345840.909,14804250,0.036666667,10/31/23,Transfer,2/6/23,0.363636364,0.036666667,11.96666667,0.382706434,21365012.14
34071857,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Waiter,Bachelor,Single,3,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,4,19,0,TRUE,FALSE,,1,0,51,4840071.569,246843650,1/16/23,11/29/23,8.416015591,0.255,0.2,4,-27,12/25/23,1,1,4,Positive,"Budgeting tools, International transfers",,Platinum,1.833333333,2497172.727,27468900,0.036184211,12/26/23,Transfer,1/16/23,0.272727273,0.036184211,10.23333333,0.248110587,574142146.7
